B4,B3,B2,B8,B11,B12,NDVI,NDBI,MNDWI,NDSLI,class,sample
0.2417,0.2358,0.2433,0.3594,0.2016,0.1124,0.19580771,-0.28128344,0.0781893,0.090457916,5,train
0.2296,0.2278,0.2336,0.3611,0.2016,0.1124,0.22261722,-0.28345475,0.061015364,0.06493506,5,train
0.2482,0.2414,0.2522,0.3557,0.2037,0.1238,0.17800958,-0.27171966,0.08470006,0.098473094,5,train
0.2705,0.2601,0.2709,0.3592,0.209,0.1152,0.14086072,-0.26434353,0.108931996,0.1282586,5,train
0.2591,0.2475,0.2607,0.3538,0.2016,0.1124,0.15451136,-0.27403674,0.10220441,0.124810055,5,train
0.2521,0.2439,0.2538,0.3535,0.2016,0.1124,0.16743729,-0.2736444,0.0949495,0.11130701,5,train
0.2601,0.2471,0.2595,0.3497,0.2037,0.1238,0.1469334,-0.26382363,0.096273266,0.12160414,5,train
0.2643,0.2545,0.2632,0.3423,0.2037,0.1238,0.12858558,-0.25384614,0.1108686,0.12948714,5,train
0.2539,0.2463,0.2595,0.3658,0.205,0.118,0.18057126,-0.28170988,0.0915134,0.10655915,5,train
0.2767,0.2695,0.2772,0.3553,0.205,0.118,0.12436712,-0.26824915,0.13593253,0.14884782,5,train
0.2756,0.2651,0.278,0.3538,0.1962,0.1101,0.12424534,-0.28654546,0.14936051,0.16829163,5,train
0.2765,0.2686,0.2792,0.3531,0.1962,0.1101,0.121664576,-0.28563628,0.1557659,0.16987516,5,train
0.2855,0.2751,0.2839,0.3438,0.1946,0.1092,0.09264265,-0.2771174,0.17138597,0.18933554,5,train
0.2849,0.2742,0.2853,0.3372,0.1946,0.1092,0.08407005,-0.2681459,0.1697952,0.18832119,5,train
0.2286,0.2189,0.2364,0.3294,0.2303,0.1379,0.18064518,-0.17705916,-0.025378449,-0.0037045085,5,train
0.2498,0.2396,0.2579,0.3458,0.205,0.118,0.16118203,-0.2556282,0.077822775,0.098504834,5,train
0.2693,0.2592,0.2703,0.3547,0.205,0.118,0.13685896,-0.26746473,0.11676004,0.13556823,5,train
0.2719,0.2611,0.273,0.3488,0.1962,0.1101,0.12389239,-0.28,0.14191996,0.16171758,5,train
0.281,0.2682,0.2831,0.3482,0.1962,0.1101,0.1068023,-0.27920645,0.15503879,0.17770325,5,train
0.2867,0.2754,0.2953,0.3403,0.1946,0.1092,0.08548642,-0.27238736,0.17191492,0.19135676,5,train
0.2802,0.2724,0.2863,0.3328,0.1946,0.1092,0.085807495,-0.2620402,0.16659527,0.18028644,5,train
0.2825,0.266,0.2743,0.3235,0.1871,0.1066,0.06765678,-0.26713672,0.17413376,0.20315163,5,train
0.175,0.1781,0.1949,0.2797,0.218,0.1231,0.23026174,-0.12397029,-0.10073211,-0.10941476,5,train
0.175,0.1781,0.1949,0.2797,0.218,0.1231,0.23026174,-0.12397029,-0.10073211,-0.10941476,5,train
0.2055,0.2025,0.2177,0.2985,0.2033,0.1136,0.18452379,-0.18971702,-0.001971411,0.005381623,5,train
0.2329,0.2257,0.2428,0.3281,0.2033,0.1136,0.16969697,-0.23485133,0.052214466,0.06785877,5,train
0.2597,0.2495,0.266,0.3469,0.1962,0.1104,0.14375204,-0.2774811,0.11958718,0.13928494,5,train
0.2696,0.2592,0.2723,0.3424,0.1962,0.1104,0.11895426,-0.2714445,0.13833994,0.15757836,5,train
0.2816,0.2682,0.2802,0.3354,0.191,0.1067,0.08719609,-0.2743161,0.16811849,0.19170545,5,train
0.272,0.2622,0.2741,0.3271,0.191,0.1067,0.09197128,-0.2626906,0.15710503,0.17494603,5,train
0.2578,0.2503,0.2629,0.319,0.1784,0.1004,0.10610262,-0.2826699,0.16771634,0.18202662,5,train
0.1595,0.1663,0.1862,0.2625,0.218,0.1231,0.2440758,-0.09261185,-0.1345303,-0.15496686,5,train
0.1562,0.1636,0.1824,0.2571,0.218,0.1231,0.24413255,-0.08229845,-0.14255765,-0.1651523,5,train
0.1562,0.1636,0.1824,0.2571,0.218,0.1231,0.24413255,-0.08229845,-0.14255765,-0.1651523,5,train
0.1773,0.1822,0.1984,0.2719,0.2033,0.1136,0.21059659,-0.14436027,-0.05473411,-0.068313174,5,train
0.2132,0.2135,0.2292,0.3086,0.2033,0.1136,0.18282868,-0.20570426,0.024472155,0.023769516,5,train
0.2459,0.2404,0.2598,0.3367,0.1962,0.1104,0.15585305,-0.2636517,0.101236835,0.11241802,5,train
0.2659,0.258,0.2666,0.3344,0.1962,0.1104,0.114109635,-0.26045987,0.13606338,0.15083313,5,train
0.2673,0.254,0.264,0.3264,0.191,0.1067,0.099545226,-0.2616931,0.14157306,0.16648485,5,train
0.2676,0.2578,0.2658,0.3208,0.191,0.1067,0.090414695,-0.2536147,0.14884138,0.1670301,5,train
0.2573,0.2474,0.2618,0.3132,0.1784,0.1004,0.09798424,-0.27420667,0.16204792,0.1810879,5,train
0.2573,0.2474,0.2618,0.3132,0.1784,0.1004,0.09798424,-0.27420667,0.16204792,0.1810879,5,train
0.1589,0.1672,0.1742,0.3003,0.2237,0.159,0.30792686,-0.14618321,-0.14453825,-0.1693675,5,train
0.175,0.1812,0.2044,0.2786,0.2237,0.159,0.22839509,-0.10929724,-0.1049642,-0.12214699,5,train
0.1501,0.1563,0.1763,0.2472,0.1966,0.1291,0.24439971,-0.1140153,-0.11419669,-0.13412176,5,train
0.1441,0.1527,0.1728,0.2421,0.1966,0.1291,0.25375456,-0.10371551,-0.12567993,-0.15409453,5,train
0.1441,0.1527,0.1728,0.2421,0.1966,0.1291,0.25375456,-0.10371551,-0.12567993,-0.15409453,5,train
0.1539,0.1589,0.179,0.2483,0.2043,0.1162,0.23470911,-0.097216085,-0.12500003,-0.14070353,5,train
0.1851,0.1827,0.1992,0.2738,0.2043,0.1162,0.19328827,-0.14536706,-0.055813976,-0.049306616,5,train
0.2233,0.2174,0.2319,0.3053,0.1918,0.1077,0.15512675,-0.22832428,0.062561095,0.075885326,5,train
0.2483,0.2425,0.2497,0.3305,0.1918,0.1077,0.14201798,-0.26555622,0.1167396,0.12837993,5,train
0.2521,0.2396,0.253,0.3189,0.1821,0.1021,0.11698774,-0.27305388,0.13635287,0.16121602,5,train
0.2542,0.2475,0.261,0.3137,0.1821,0.1021,0.10477193,-0.2654296,0.15223464,0.1652533,5,train
0.2613,0.2479,0.2629,0.3073,0.1716,0.0973,0.08090046,-0.2833577,0.18188319,0.2072072,5,train
0.2495,0.2472,0.2636,0.2952,0.1716,0.0973,0.083899364,-0.26478148,0.18051575,0.1849917,5,train
0.2495,0.2472,0.2636,0.2952,0.1716,0.0973,0.083899364,-0.26478148,0.18051575,0.1849917,5,train
0.1019,0.1121,0.1286,0.2493,0.2139,0.1608,0.4197039,-0.076424874,-0.31226996,-0.35465485,5,train
0.1382,0.1476,0.1615,0.2944,0.2237,0.159,0.3610726,-0.13646016,-0.20495558,-0.23625311,5,train
0.1678,0.1752,0.1952,0.265,0.2237,0.159,0.22458409,-0.084509894,-0.12158436,-0.14278418,5,train
0.1391,0.147,0.1676,0.234,0.1966,0.1291,0.2543554,-0.08685553,-0.14435391,-0.1712839,5,train
0.1374,0.1432,0.1656,0.2284,0.1966,0.1291,0.24876983,-0.07482353,-0.1571513,-0.17724551,5,train
0.1374,0.1432,0.1656,0.2284,0.1966,0.1291,0.24876983,-0.07482353,-0.1571513,-0.17724551,5,train
0.1396,0.1474,0.1708,0.2306,0.2043,0.1162,0.24581309,-0.06047367,-0.16178559,-0.18813612,5,train
0.1497,0.1538,0.1713,0.2363,0.2043,0.1162,0.22435234,-0.072628245,-0.14102207,-0.15423729,5,train
0.1759,0.1724,0.1887,0.2601,0.1918,0.1077,0.19311929,-0.15113965,-0.053267438,-0.043241777,5,train
0.2102,0.1997,0.2136,0.2901,0.1918,0.1077,0.1597042,-0.20398425,0.020178799,0.04577114,5,train
0.2283,0.2224,0.2329,0.3142,0.1821,0.1021,0.15834102,-0.26616967,0.099629164,0.11257312,5,train
0.2518,0.2442,0.2612,0.3072,0.1821,0.1021,0.09910557,-0.25567138,0.14567208,0.1606361,5,train
0.2708,0.2626,0.2765,0.3014,0.1716,0.0973,0.053477824,-0.27441862,0.20958085,0.22423145,5,train
0.2599,0.2683,0.2907,0.2882,0.1716,0.0973,0.051632892,-0.2535885,0.21982269,0.20463501,5,train
0.2599,0.2683,0.2907,0.2882,0.1716,0.0973,0.051632892,-0.2535885,0.21982269,0.20463501,5,train
0.2679,0.2694,0.273,0.3904,0.3425,0.2798,0.18608537,-0.06535679,-0.119463965,-0.12221496,5,train
0.2679,0.2694,0.273,0.3904,0.3425,0.2798,0.18608537,-0.06535679,-0.119463965,-0.12221496,5,train
0.2784,0.2686,0.274,0.4129,0.3239,0.2423,0.19456096,-0.1207926,-0.09333338,-0.07554376,5,train
0.2784,0.2686,0.274,0.4129,0.3239,0.2423,0.19456096,-0.1207926,-0.09333338,-0.07554376,5,train
0.2685,0.2568,0.2627,0.3985,0.3164,0.2333,0.19490254,-0.114841245,-0.103977665,-0.08189433,5,train
0.268,0.2594,0.2722,0.3621,0.3239,0.2423,0.14934137,-0.055685118,-0.11057775,-0.09444164,5,train
0.2672,0.2542,0.2635,0.371,0.3164,0.2333,0.16264494,-0.07942974,-0.10900803,-0.08430432,5,train
0.2672,0.2542,0.2635,0.371,0.3164,0.2333,0.16264494,-0.07942974,-0.10900803,-0.08430432,5,train
0.2544,0.2485,0.2522,0.3802,0.3164,0.2333,0.19823508,-0.09158772,-0.12019824,-0.10861944,5,train
0.2637,0.257,0.2643,0.3718,0.2508,0.194,0.17010227,-0.19434626,0.012209503,0.025072875,5,train
0.2539,0.2531,0.2622,0.3558,0.2656,0.1925,0.1671314,-0.14515612,-0.024098685,-0.022521663,5,train
0.2539,0.2531,0.2622,0.3558,0.2656,0.1925,0.1671314,-0.14515612,-0.024098685,-0.022521663,5,train
0.2706,0.247,0.2613,0.3755,0.2656,0.1925,0.16235878,-0.17142412,-0.03628561,0.00932487,5,train
0.2445,0.2405,0.2432,0.3882,0.2793,0.1783,0.22712189,-0.16314608,-0.074644096,-0.06643759,5,train
0.2197,0.2182,0.2199,0.4027,0.2793,0.1783,0.29402316,-0.18093842,-0.12281408,-0.1194389,5,train
0.2533,0.2478,0.2545,0.3771,0.2508,0.194,0.19638322,-0.20114665,-0.006016889,0.0049593286,5,train
0.2659,0.2612,0.2684,0.3812,0.2656,0.1925,0.17817958,-0.17872603,-0.008352287,5.644218E-4,5,train
0.2659,0.2612,0.2684,0.3812,0.2656,0.1925,0.17817958,-0.17872603,-0.008352287,5.644218E-4,5,train
0.2781,0.2569,0.2657,0.3806,0.2656,0.1925,0.15560952,-0.1779635,-0.016650686,0.022990651,5,train
0.2674,0.2562,0.2572,0.3848,0.2793,0.1783,0.18000612,-0.15886159,-0.04313729,-0.02176698,5,train
0.2588,0.2481,0.2514,0.3957,0.2793,0.1783,0.20916732,-0.17244445,-0.059158146,-0.038097017,5,train
0.2579,0.2466,0.2538,0.3714,0.258,0.1719,0.18035913,-0.18017161,-0.022592122,-1.9381041E-4,5,train
0.2718,0.2638,0.2711,0.3551,0.247,0.161,0.13287604,-0.17953831,0.03288959,0.047802653,5,train
0.2823,0.2774,0.2897,0.3657,0.2637,0.1786,0.12870371,-0.1620591,0.025318755,0.03406591,5,train
0.2823,0.2774,0.2897,0.3657,0.2637,0.1786,0.12870371,-0.1620591,0.025318755,0.03406591,5,train
0.2884,0.2743,0.2868,0.3787,0.2637,0.1786,0.13536201,-0.17901616,0.019702602,0.044738248,5,train
0.2922,0.2782,0.2819,0.3915,0.2549,0.1639,0.14523913,-0.21132423,0.043706607,0.06817765,5,train
0.2847,0.2701,0.2764,0.3845,0.2549,0.1639,0.14913328,-0.20269,0.02895236,0.055226088,5,train
0.2553,0.242,0.2518,0.3653,0.2459,0.1619,0.17724785,-0.19535339,-0.007993454,0.01875495,5,train
0.2477,0.2438,0.2545,0.3589,0.258,0.1719,0.18331686,-0.16355978,-0.028298102,-0.02036777,5,train
0.2612,0.2549,0.2648,0.3661,0.2415,0.1625,0.16722462,-0.20506912,0.026994366,0.039188392,5,train
0.2477,0.2407,0.2541,0.388,0.247,0.161,0.22070159,-0.22204727,-0.012917751,0.001415023,5,train
0.2736,0.2692,0.2883,0.398,0.2637,0.1786,0.18522929,-0.20296206,0.010320865,0.018425466,5,train
0.2736,0.2692,0.2883,0.398,0.2637,0.1786,0.18522929,-0.20296206,0.010320865,0.018425466,5,train
0.3151,0.3008,0.3137,0.383,0.2637,0.1786,0.09726396,-0.18447499,0.065721855,0.08880443,5,train
0.3204,0.3007,0.3056,0.3788,0.2549,0.1639,0.08352403,-0.19551837,0.0824334,0.113853626,5,train
0.2967,0.2842,0.2905,0.3729,0.2549,0.1639,0.1137993,-0.18795794,0.054349847,0.075779535,5,train
0.2553,0.242,0.2518,0.3653,0.2459,0.1619,0.17724785,-0.19535339,-0.007993454,0.01875495,5,train
0.233,0.2301,0.2403,0.3881,0.2459,0.1619,0.24971825,-0.2242902,-0.033193275,-0.02693675,5,train
0.2397,0.2347,0.2424,0.4071,0.2465,0.1605,0.2588126,-0.24571602,-0.024522042,-0.013986005,5,train
0.2536,0.2467,0.2588,0.4043,0.2465,0.1605,0.22906217,-0.24247082,4.0552186E-4,0.014197162,5,train
0.2513,0.267,0.2913,0.4164,0.3025,0.2088,0.24726671,-0.15843646,-0.062335417,-0.09245215,5,train
0.2783,0.2886,0.3163,0.3996,0.2675,0.1791,0.17893496,-0.19802126,0.03794279,0.019787421,5,train
0.3382,0.3184,0.3216,0.3813,0.2675,0.1791,0.05990271,-0.17540072,0.086874865,0.11672443,5,train
0.3382,0.3184,0.3216,0.3813,0.2675,0.1791,0.05990271,-0.17540072,0.086874865,0.11672443,5,train
0.3243,0.303,0.3084,0.3707,0.2476,0.1629,0.066762604,-0.19909428,0.100617506,0.13411434,5,train
0.3108,0.2942,0.2975,0.3656,0.2476,0.1629,0.08101716,-0.19243312,0.08600959,0.11318049,5,train
0.2462,0.2364,0.2436,0.3748,0.2459,0.1619,0.20708536,-0.20766875,-0.019697309,6.096122E-4,5,train
0.207,0.2059,0.2142,0.3907,0.2459,0.1619,0.30734482,-0.22745837,-0.088534765,-0.08589093,5,train
0.2093,0.2076,0.2164,0.3927,0.2465,0.1605,0.30465114,-0.22872339,-0.08566396,-0.081614755,5,train
0.294,0.2908,0.2976,0.4131,0.3025,0.2088,0.16843446,-0.1545556,-0.019720215,-0.014249806,5,train
0.313,0.3139,0.3204,0.3973,0.2675,0.1791,0.118682265,-0.19524667,0.079807326,0.078380674,5,train
0.3361,0.3154,0.3232,0.3796,0.2675,0.1791,0.060779624,-0.17323439,0.082175314,0.11365142,5,train
0.3361,0.3154,0.3232,0.3796,0.2675,0.1791,0.060779624,-0.17323439,0.082175314,0.11365142,5,train
0.3225,0.3032,0.3111,0.3703,0.2476,0.1629,0.06899539,-0.19857581,0.10094409,0.13138044,5,train
0.3121,0.3078,0.3126,0.362,0.2476,0.1629,0.07402462,-0.18766402,0.10839033,0.11524029,5,train
0.2791,0.2735,0.2766,0.3657,0.2431,0.154,0.13430522,-0.20137976,0.05884629,0.0689391,5,train
0.2951,0.2812,0.2917,0.4102,0.2946,0.2017,0.16319296,-0.16401814,-0.023272,8.478778E-4,5,train
0.3151,0.2985,0.3012,0.3953,0.2641,0.1736,0.112894125,-0.19896878,0.061144717,0.08805253,5,train
0.3239,0.3036,0.307,0.381,0.2641,0.1736,0.08100439,-0.18121226,0.06957905,0.10170073,5,train
0.3239,0.3036,0.307,0.381,0.2641,0.1736,0.08100439,-0.18121226,0.06957905,0.10170073,5,train
0.3204,0.3052,0.308,0.3704,0.2418,0.1595,0.072379865,-0.2100621,0.115904965,0.13980791,5,train
0.293,0.2787,0.2866,0.4073,0.2946,0.2017,0.16321574,-0.16056415,-0.027734198,-0.002722936,5,train
0.3044,0.2865,0.2955,0.3928,0.2641,0.1736,0.1267929,-0.19592026,0.04068293,0.070888326,5,train
0.1518,0.1636,0.1732,0.3858,0.3085,0.2364,0.43526784,-0.11133517,-0.3069265,-0.3404301,5,train
0.1946,0.198,0.2096,0.4135,0.3631,0.2796,0.3599737,-0.0648983,-0.29424345,-0.30213374,5,train
0.2213,0.2154,0.2274,0.4291,0.3631,0.2796,0.31949568,-0.08331231,-0.25531548,-0.242642,5,train
0.1898,0.1888,0.1943,0.3973,0.3301,0.2469,0.35343215,-0.09238384,-0.2723068,-0.2698596,5,train
0.1885,0.189,0.1988,0.4035,0.3301,0.2469,0.36317566,-0.10005452,-0.2718166,-0.2730428,5,train
0.235,0.2333,0.2404,0.4455,0.4015,0.3166,0.30933136,-0.051948052,-0.26496533,-0.2615868,5,train
0.1644,0.17,0.1741,0.3917,0.3301,0.2469,0.40873945,-0.0853422,-0.32013598,-0.33508596,5,train
0.1658,0.1713,0.1845,0.3928,0.3301,0.2469,0.40637305,-0.08673399,-0.3167132,-0.33131677,5,train
0.2086,0.2124,0.224,0.4243,0.4015,0.3166,0.34081212,-0.02760959,-0.3080306,-0.31617767,5,train
0.2732,0.265,0.2769,0.4689,0.4015,0.3166,0.26371107,-0.07743567,-0.20480122,-0.19015856,5,train
0.2732,0.265,0.2769,0.4689,0.4015,0.3166,0.26371107,-0.07743567,-0.20480122,-0.19015856,5,train
0.1633,0.1711,0.1858,0.3939,0.3013,0.2824,0.41385502,-0.13319911,-0.27561384,-0.2970297,5,train
0.1998,0.207,0.2212,0.4122,0.3981,0.3163,0.34705883,-0.017400982,-0.31581554,-0.3316608,5,train
0.2537,0.2526,0.2646,0.4516,0.3981,0.3163,0.28058982,-0.0629634,-0.2236053,-0.22154036,5,train
0.2537,0.2526,0.2646,0.4516,0.3981,0.3163,0.28058982,-0.0629634,-0.2236053,-0.22154036,5,train
0.2997,0.2857,0.2968,0.4484,0.381,0.2949,0.19877023,-0.081263535,-0.14294288,-0.11943591,5,train
0.1745,0.1857,0.2035,0.4098,0.3013,0.2824,0.40270406,-0.15258051,-0.23737165,-0.2664985,5,train
0.205,0.2114,0.2256,0.4164,0.3981,0.3163,0.34019953,-0.022467768,-0.30631664,-0.32017908,5,train
0.2426,0.2411,0.2571,0.4368,0.3981,0.3163,0.28584045,-0.046352874,-0.24561952,-0.24270329,5,train
0.2426,0.2411,0.2571,0.4368,0.3981,0.3163,0.28584045,-0.046352874,-0.24561952,-0.24270329,5,train
0.2821,0.2771,0.292,0.4478,0.381,0.2949,0.22701742,-0.08059845,-0.15787876,-0.14914797,5,train
0.2185,0.2261,0.2451,0.4364,0.3461,0.2869,0.33272254,-0.11539935,-0.20971689,-0.22600071,5,train
0.2279,0.2331,0.2545,0.4452,0.4006,0.3141,0.32283464,-0.052731156,-0.26432064,-0.27478123,5,train
0.255,0.2568,0.2756,0.4516,0.4006,0.3141,0.2782338,-0.05984511,-0.21874048,-0.22208664,5,train
0.2867,0.2833,0.3007,0.4525,0.376,0.2567,0.22429651,-0.092335545,-0.14060363,-0.13475174,5,train
0.2867,0.2833,0.3007,0.4525,0.376,0.2567,0.22429651,-0.092335545,-0.14060363,-0.13475174,5,train
0.2573,0.2567,0.2707,0.4544,0.3461,0.2869,0.27694255,-0.13529044,-0.14830789,-0.14716609,5,train
0.275,0.2717,0.2905,0.4716,0.4006,0.3141,0.26332706,-0.08140336,-0.19172987,-0.1859088,5,train
0.2896,0.2833,0.2972,0.4622,0.4006,0.3141,0.2295823,-0.07139546,-0.17151627,-0.16082291,5,train
0.2755,0.2814,0.3044,0.4499,0.376,0.2567,0.24041907,-0.089478165,-0.1439002,-0.15425938,5,train
0.2755,0.2814,0.3044,0.4499,0.376,0.2567,0.24041907,-0.089478165,-0.1439002,-0.15425938,5,train
0.2956,0.2875,0.3026,0.4707,0.3736,0.2688,0.22850059,-0.1150065,-0.1302375,-0.1165571,5,train
0.2794,0.2854,0.3023,0.4638,0.3736,0.2688,0.24811628,-0.10771436,-0.13383915,-0.14425729,5,train
0.2537,0.2547,0.2667,0.4535,0.356,0.2415,0.28252265,-0.120444715,-0.16587523,-0.16778746,5,train
0.2537,0.2547,0.2667,0.4535,0.356,0.2415,0.28252265,-0.120444715,-0.16587523,-0.16778746,5,train
0.2917,0.2809,0.2948,0.4613,0.3736,0.2688,0.22523238,-0.105042495,-0.14163484,-0.12310236,5,train
0.2706,0.2737,0.2798,0.4662,0.3736,0.2688,0.26547232,-0.11026433,-0.1543334,-0.15988825,5,train
0.267,0.2603,0.2604,0.4558,0.356,0.2415,0.26120645,-0.12293667,-0.15528151,-0.14285716,5,train
0.267,0.2603,0.2604,0.4558,0.356,0.2415,0.26120645,-0.12293667,-0.15528151,-0.14285716,5,train
0.2677,0.2609,0.2733,0.4429,0.3182,0.2279,0.24655223,-0.16384183,-0.098946646,-0.0861922,5,train
0.2686,0.2701,0.2828,0.4585,0.3182,0.2279,0.26117456,-0.18063603,-0.081760995,-0.084526256,5,train
0.22985,0.21975,0.21355,0.2506,0.29485,0.24785,0.04318871,0.08112564,-0.14593858,-0.12388031,6,train
0.2312,0.22005,0.21375,0.24885,0.3191,0.2681,0.03676702,0.12369045,-0.18371508,-0.15973106,6,train
0.23,0.22095,0.2159,0.248,0.3191,0.2681,0.03765689,0.1253747,-0.1817424,-0.16226551,6,train
0.2061,0.20395,0.20195,0.22865,0.31225,0.2584,0.051868893,0.1545572,-0.20980237,-0.2047844,6,train
0.22715,0.2196,0.21255,0.24485,0.3117,0.2606,0.037500005,0.12011498,-0.17334835,-0.15690823,6,train
0.22495,0.2171,0.21235,0.2447,0.3117,0.2606,0.04205259,0.12041695,-0.17889561,-0.16165096,6,train
0.207,0.2007,0.19965,0.22465,0.31775,0.2609,0.040889595,0.17164457,-0.22576913,-0.2110529,6,train
0.21245,0.20585,0.20175,0.23065,0.3117,0.2606,0.04107424,0.14944224,-0.20452127,-0.18935418,6,train
0.2202,0.20935,0.2079,0.23835,0.3117,0.2606,0.03958129,0.13335149,-0.19643025,-0.17202479,6,train
0.20585,0.2005,0.19605,0.2339,0.31775,0.2609,0.06378622,0.15199856,-0.22624218,-0.21371275,6,train
0.18315,0.17955,0.1797,0.20045,0.2877,0.2381,0.045099087,0.17873603,-0.23146065,-0.22204524,6,train
0.19875,0.1955,0.1905,0.21805,0.29635,0.2401,0.04630518,0.15221617,-0.20504218,-0.19713189,6,train
0.2093,0.2001,0.20035,0.2316,0.29635,0.2401,0.050578374,0.12264419,-0.19387652,-0.17215466,6,train
0.20625,0.20035,0.19375,0.2399,0.31705,0.2551,0.075423054,0.13852234,-0.22555085,-0.21173325,6,train
0.19745,0.19145,0.19045,0.21385,0.2877,0.2381,0.039873593,0.14724353,-0.20087655,-0.18602495,6,train
0.20315,0.19685,0.19565,0.22605,0.29635,0.2401,0.05335508,0.13457121,-0.2017437,-0.18658657,6,train
0.1927,0.18775,0.187,0.2344,0.29635,0.2401,0.097635224,0.116721615,-0.22433382,-0.21194153,6,train
0.20545,0.1944,0.19525,0.243,0.31705,0.2551,0.083732866,0.13222036,-0.23980841,-0.21358854,6,train
0.1457,0.14715,0.1487,0.18665,0.20805,0.15475,0.123213485,0.054218408,-0.17145272,-0.17625444,6,train
0.12785,0.13345,0.13515,0.1577,0.20805,0.15475,0.10453513,0.13766232,-0.21844801,-0.23876154,6,train
0.1501,0.14895,0.15575,0.202,0.20805,0.15475,0.14740135,0.014754275,-0.16554622,-0.16180374,6,train
0.1056,0.11395,0.1228,0.10775,0.1247,0.09195,0.010077334,0.07291892,-0.04504506,-0.08293531,6,train
0.13455,0.1376,0.13995,0.1642,0.1247,0.09195,0.09924682,-0.13672549,0.049180336,0.037994225,6,train
0.1568,0.15625,0.15785,0.20495,0.20805,0.15475,0.13310298,0.0075060357,-0.1421905,-0.14046867,6,train
0.1085,0.1182,0.1231,0.10915,0.12125,0.0876,0.0029864626,0.052517377,-0.012737553,-0.055495135,6,train
0.14145,0.1444,0.1453,0.16935,0.2336,0.1837,0.08976833,0.15944909,-0.23597884,-0.24570057,6,train
0.15765,0.1549,0.1602,0.2056,0.2336,0.1837,0.13200276,0.0637523,-0.20257401,-0.19412144,6,train
0.16195,0.1618,0.1637,0.21345,0.26705,0.19365,0.13718697,0.111550465,-0.24542381,-0.24498832,6,train
0.1373,0.14015,0.1438,0.15505,0.12125,0.0876,0.060714882,-0.12233077,0.07230295,0.062076952,6,train
0.1721,0.16985,0.17,0.2089,0.2336,0.1837,0.096587956,0.05581921,-0.15801214,-0.15158987,6,train
0.1635,0.16055,0.16365,0.21795,0.2336,0.1837,0.14274481,0.034658406,-0.18533555,-0.17652987,6,train
0.1619,0.15795,0.16015,0.17915,0.2106,0.16535,0.050579097,0.08069276,-0.14285715,-0.13073827,6,train
0.1619,0.15795,0.16015,0.17915,0.2106,0.16535,0.050579097,0.08069276,-0.14285715,-0.13073827,6,train
0.18615,0.18375,0.182,0.2243,0.2858,0.20725,0.09294676,0.12056462,-0.21733576,-0.21114527,6,train
0.18015,0.17945,0.1815,0.21285,0.2106,0.16535,0.08320611,-0.005313498,-0.07986155,-0.07792707,6,train
0.18015,0.17945,0.1815,0.21285,0.2106,0.16535,0.08320611,-0.005313498,-0.07986155,-0.07792707,6,train
0.2119,0.19345,0.1819,0.2304,0.29025,0.25275,0.041826814,0.114952475,-0.20012404,-0.15602909,6,train
0.1953,0.18115,0.1729,0.2204,0.29025,0.25275,0.0603801,0.13678645,-0.23143826,-0.19555144,6,train
0.1771,0.16995,0.1645,0.20415,0.26005,0.22035,0.07095083,0.120422214,-0.2095349,-0.18975179,6,train
0.17245,0.1665,0.1602,0.1939,0.26005,0.22035,0.05855056,0.14572088,-0.21931778,-0.20254333,6,train
0.1628,0.15205,0.1498,0.17355,0.2226,0.1877,0.031960744,0.12381674,-0.18830907,-0.15516347,6,train
0.13905,0.1315,0.13355,0.14675,0.2226,0.1877,0.026941903,0.20536076,-0.25727195,-0.23102444,6,train
0.1661,0.1414,0.1338,0.19665,0.25365,0.20855,0.084217794,0.1265823,-0.28414127,-0.20857656,6,train
0.18985,0.1669,0.15355,0.22155,0.25365,0.20855,0.077053964,0.06755052,-0.20627753,-0.1438557,6,train
0.20805,0.1913,0.1803,0.2324,0.30065,0.26015,0.055284373,0.12803677,-0.22227867,-0.18203264,6,train
0.21985,0.20685,0.1948,0.2392,0.30065,0.26015,0.042152256,0.11382792,-0.18482757,-0.15523535,6,train
0.21985,0.20685,0.1948,0.2392,0.30065,0.26015,0.042152256,0.11382792,-0.18482757,-0.15523535,6,train
0.2178,0.205,0.1962,0.2374,0.29025,0.25275,0.04305797,0.100161105,-0.1721353,-0.14260407,6,train
0.21365,0.20195,0.1926,0.2293,0.29025,0.25275,0.03533131,0.11731305,-0.17939863,-0.15201429,6,train
0.21005,0.19895,0.1933,0.22795,0.26005,0.22035,0.04086759,0.06577867,-0.13311549,-0.106360346,6,train
0.2131,0.19925,0.19315,0.2271,0.26005,0.22035,0.031803723,0.0676383,-0.13237536,-0.09922857,6,train
0.2089,0.19615,0.1915,0.22145,0.2226,0.1877,0.0291623,0.002589792,-0.06316416,-0.031749696,6,train
0.1973,0.1882,0.1841,0.2144,0.2226,0.1877,0.04153508,0.018764313,-0.08373905,-0.06025243,6,train
0.1785,0.16765,0.1678,0.2001,0.17625,0.13615,0.057052318,-0.06337188,-0.02500726,0.006342497,6,train
0.1785,0.16765,0.1678,0.2001,0.17625,0.13615,0.057052318,-0.06337188,-0.02500726,0.006342497,6,train
0.1528,0.14525,0.144,0.1742,0.17625,0.13615,0.06544344,0.0058496147,-0.09642303,-0.07126577,6,train
0.13205,0.12065,0.12205,0.144,0.124,0.0903,0.043289267,-0.074626856,-0.013693019,0.03143915,6,train
0.1218,0.11655,0.11965,0.14485,0.18115,0.1318,0.08644291,0.1113497,-0.216997,-0.19590694,6,train
